1,0:1,18:1,712:0.375,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00158850749361,724:0.5,726:0.1875,728:0.0625,5|10|3:1,
1,2:1,711:1,712:0.125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00117411423441,724:0.875,726:0.125,728:0.8125,7|8|8:1,
0,1:1,24:1,712:0.125,714:0.5,716:0.0,718:0.0,720:0.0,722:0.00683748877685,724:0.5,726:0.125,728:0.4375,8|5|6:1,
0,1:1,50:1,712:0.125,714:0.5625,716:0.0,718:0.0,720:0.0,722:0.00593963671524,724:0.5625,726:0.125,728:0.5,5|8|8:1,
1,4:1,43:1,712:0.0625,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.000138131086401,724:0.4375,726:0.0625,728:0.4375,1|2|6:1,
1,0:1,16:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00186476966641,724:1.0,726:0.0625,728:1.0,9|3|5:1,
0,0:1,21:1,712:0.0625,714:0.0625,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.0625,726:0.0625,728:0.0625,4|9|3:1,
0,0:1,46:1,712:0.0625,714:0.1875,716:0.0,718:0.0,720:0.0,722:0.00331514607362,724:0.1875,726:0.0625,728:0.1875,4|5|5:1,
0,1:1,113:1,712:0.0625,714:0.125,716:0.0,718:0.0,720:0.0,722:0.000276262172802,724:0.125,726:0.0625,728:0.125,5|7|5:1,
0,0:1,123:1,712:0.125,714:0.5,716:0.0,718:0.0,720:0.0,722:0.000897852061606,724:0.5,726:0.125,728:0.125,8|2|10:1,
1,0:1,88:1,712:0.1875,714:0.625,716:0.0,718:0.0,720:0.0,722:0.0182333034049,724:0.625,726:0.1875,728:0.5,1|1|5:1,
1,1:1,288:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.000276262172802,724:1.0,726:0.0625,728:1.0,9|10|3:1,
1,1:1,711:1,712:0.5625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0477933558947,724:1.0,726:0.5,728:0.375,2|2|3:1,
0,5:1,22:1,712:0.0625,714:0.9375,716:0.0523560209424,718:0.9375,720:0.0625,722:0.000414393259203,724:0.9375,726:0.0625,728:0.9375,10|1|3:1,
1,2:1,711:1,712:0.25,714:0.875,716:0.020942408377,718:0.875,720:0.125,722:0.00635402997445,724:0.875,726:0.25,728:0.4375,10|3|8:1,
0,1:1,28:1,712:0.0625,714:0.75,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.75,4|6|4:1,
1,1:1,302:1,712:0.0625,714:0.5,716:0.0,718:0.0,720:0.0,722:0.000414393259203,724:0.5,726:0.0625,728:0.5,9|4|8:1,
1,0:1,22:1,712:0.1875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00165757303681,724:0.9375,726:0.125,728:0.8125,8|8|1:1,
1,0:1,55:1,712:0.5,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0855031424822,724:0.75,726:0.4375,728:0.25,2|4|5:1,
0,0:1,19:1,712:0.0625,714:0.75,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.75,9|10|8:1,
1,2:1,711:1,712:0.0625,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.00697561986325,724:0.6875,726:0.0625,728:0.6875,5|8|3:1,
1,0:1,14:1,712:0.125,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00296981835762,724:0.9375,726:0.125,728:0.6875,3|5|10:1,
1,0:1,259:1,712:0.75,714:1.0,716:0.0,718:0.0,720:0.0,722:0.023067891429,724:1.0,726:0.625,728:0.3125,1|1|5:1,
0,6:1,22:1,712:0.0625,714:0.375,716:0.0,718:0.0,720:0.0,722:0.000966917604807,724:0.375,726:0.0625,728:0.375,8|9|3:1,
1,2:1,539:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00227916292562,724:1.0,726:0.125,728:0.9375,5|2|2:1,
1,1:1,149:1,712:0.4375,714:1.0,716:0.0314136125654,718:0.8125,720:0.1875,722:0.078527522619,724:1.0,726:0.4375,728:0.625,5|1|8:1,
0,2:1,14:1,712:0.0625,714:0.75,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.75,2|7|3:1,
0,0:1,100:1,712:0.0625,714:0.375,716:0.0,718:0.0,720:0.0,722:0.000828786518406,724:0.375,726:0.0625,728:0.375,1|6|2:1,
1,0:1,239:1,712:0.0625,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.9375,2|5|2:1,
0,2:1,19:1,712:0.0625,714:0.1875,716:0.0,718:0.0,720:0.0,722:0.000690655432005,724:0.1875,726:0.0625,728:0.1875,8|1|8:1,
1,0:1,32:1,712:0.25,714:0.875,716:0.0,718:0.0,720:0.0,722:0.052697009462,724:0.875,726:0.25,728:0.5,6|7|5:1,
1,2:1,41:1,712:0.4375,714:1.0,716:0.178010471204,718:1.0,720:0.375,722:0.180468264383,724:1.0,726:0.4375,728:0.625,10|2|2:1,
1,1:1,98:1,712:0.1875,714:1.0,716:0.00523560209424,718:0.9375,720:0.0625,722:0.00973824159127,724:1.0,726:0.1875,728:0.875,6|4|4:1,
0,0:1,93:1,712:0.0625,714:0.625,716:0.0,718:0.0,720:0.0,722:0.000552524345604,724:0.625,726:0.0625,728:0.625,1|7|3:1,
0,0:1,30:1,712:0.0625,714:0.0625,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.0625,726:0.0625,728:0.0625,10|2|6:1,
1,1:1,290:1,712:0.25,714:0.5625,716:0.0,718:0.0,720:0.0,722:0.0261067753298,724:0.5625,726:0.25,728:0.125,3|1|5:1,
1,2:1,25:1,712:0.8125,714:1.0,716:0.30890052356,718:1.0,720:0.75,722:0.28572415222,724:1.0,726:0.8125,728:0.25,9|2|10:1,
1,2:1,98:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00186476966641,724:0.8125,726:0.0625,728:0.8125,6|4|4:1,
1,0:1,484:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00151944195041,724:0.8125,726:0.0625,728:0.8125,9|9|3:1,
1,1:1,86:1,712:0.5,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0388148352787,724:0.875,726:0.5,728:0.4375,10|9|1:1,
0,0:1,711:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00359140824643,724:1.0,726:0.125,728:0.9375,10|5|4:1,
1,0:1,34:1,712:0.3125,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0125008633193,724:0.9375,726:0.25,728:0.1875,10|9|9:1,
0,0:1,129:1,712:0.0625,714:0.5,716:0.00523560209424,718:0.5,720:0.0625,722:0.00158850749361,724:0.5,726:0.0625,728:0.5,2|3|2:1,
0,0:1,76:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00207196629601,724:1.0,726:0.0625,728:1.0,8|4|3:1,
1,0:1,31:1,712:0.5,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0435803577595,724:0.9375,726:0.5,728:0.5,8|2|2:1,
0,0:1,12:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.8125,2|10|10:1,
0,2:1,709:1,712:0.125,714:0.25,716:0.0,718:0.0,720:0.0,722:0.00642309551765,724:0.25,726:0.125,728:0.1875,8|10|3:1,
1,1:1,37:1,712:0.1875,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.0154016161337,724:0.8125,726:0.125,728:0.25,9|5|10:1,
1,0:1,49:1,712:0.4375,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0495199944748,724:1.0,726:0.4375,728:0.5625,9|6|8:1,
0,1:1,62:1,712:0.0625,714:0.375,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.375,726:0.0625,728:0.375,7|3|1:1,
0,0:1,31:1,712:0.0625,714:0.25,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.25,726:0.0625,728:0.25,2|8|4:1,
0,1:1,25:1,712:0.0625,714:0.1875,716:0.0,718:0.0,720:0.0,722:0.00124317977761,724:0.1875,726:0.0625,728:0.1875,5|10|1:1,
0,0:1,26:1,712:0.0625,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.000966917604807,724:0.6875,726:0.0625,728:0.6875,6|5|3:1,
1,1:1,203:1,712:0.125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0229988258858,724:0.875,726:0.125,728:0.8125,5|7|8:1,
1,2:1,92:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00400580150563,724:1.0,726:0.0625,728:1.0,3|1|6:1,
0,0:1,305:1,712:0.125,714:1.0,716:0.0157068062827,718:1.0,720:0.125,722:0.0583603840044,724:1.0,726:0.125,728:0.9375,4|2|9:1,
0,0:1,151:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.875,2|1|3:1,
1,0:1,381:1,712:0.125,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00103598314801,724:0.9375,726:0.125,728:0.6875,5|2|9:1,
0,1:1,711:1,712:0.0625,714:0.375,716:0.0,718:0.0,720:0.0,722:0.00214103183922,724:0.375,726:0.0625,728:0.375,10|10|3:1,
0,0:1,20:1,712:0.0625,714:0.1875,716:0.00523560209424,718:0.1875,720:0.0625,722:0.00656122660405,724:0.1875,726:0.0625,728:0.1875,2|5|7:1,
1,1:1,75:1,712:0.125,714:0.8125,716:0.0157068062827,718:0.8125,720:0.125,722:0.0122246011465,724:0.8125,726:0.125,728:0.375,3|9|4:1,
1,0:1,14:1,712:0.75,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0128461910353,724:0.875,726:0.625,728:0.25,3|8|2:1,
1,0:1,27:1,712:0.25,714:1.0,716:0.020942408377,718:1.0,720:0.1875,722:0.0321154775882,724:1.0,726:0.25,728:0.8125,1|1|8:1,
1,2:1,20:1,712:0.1875,714:1.0,716:0.0157068062827,718:0.9375,720:0.125,722:0.027557151737,724:1.0,726:0.1875,728:0.875,9|5|6:1,
1,0:1,68:1,712:0.125,714:0.625,716:0.0,718:0.0,720:0.0,722:0.00960011050487,724:0.625,726:0.125,728:0.5625,6|1|2:1,
1,0:1,134:1,712:0.4375,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00448926030803,724:1.0,726:0.375,728:0.1875,5|7|4:1,
1,1:1,97:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00172663858001,724:0.875,726:0.0625,728:0.875,2|6|7:1,
0,0:1,145:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.000345327716002,724:0.875,726:0.0625,728:0.875,7|1|8:1,
1,0:1,27:1,712:0.125,714:0.8125,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.625,726:0.0625,728:0.625,7|7|5:1,
1,2:1,19:1,712:0.8125,714:1.0,716:0.0366492146597,718:0.5,720:0.1875,722:0.139512397265,724:1.0,726:0.8125,728:0.25,9|6|6:1,
0,1:1,691:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0107742247393,724:0.875,726:0.0625,728:0.875,10|4|4:1,
1,1:1,201:1,712:0.125,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.00179570412321,724:0.4375,726:0.125,728:0.375,7|1|10:1,
1,2:1,27:1,712:0.3125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0386076386491,724:0.875,726:0.3125,728:0.5,3|1|5:1,
1,2:1,46:1,712:0.1875,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00317701498722,724:0.8125,726:0.125,728:0.3125,3|10|5:1,
1,1:1,30:1,712:0.3125,714:1.0,716:0.020942408377,718:1.0,720:0.25,722:0.00545617791284,724:1.0,726:0.3125,728:0.75,5|3|1:1,
1,1:1,711:1,712:0.1875,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00241729401202,724:0.75,726:0.0625,728:0.75,9|7|8:1,
1,0:1,283:1,712:0.8125,714:1.0,716:0.020942408377,718:0.9375,720:0.1875,722:0.0525588783756,724:1.0,726:0.75,728:0.25,10|1|8:1,
1,0:1,702:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.000207196629601,724:1.0,726:0.0625,728:1.0,6|8|2:1,
1,2:1,17:1,712:0.1875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0175426479729,724:1.0,726:0.1875,728:0.875,5|5|9:1,
1,0:1,23:1,712:0.1875,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.000828786518406,724:0.9375,726:0.1875,728:0.5625,7|4|4:1,
1,0:1,74:1,712:0.375,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0151253539609,724:1.0,726:0.375,728:0.625,1|2|2:1,
1,1:1,711:1,712:0.25,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0127771254921,724:0.875,726:0.1875,728:0.75,6|4|4:1,
0,0:1,74:1,712:0.1875,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00656122660405,724:0.875,726:0.1875,728:0.75,5|7|4:1,
0,0:1,132:1,712:0.0625,714:0.625,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.625,7|2|3:1,
1,1:1,23:1,712:0.25,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0387457697355,724:0.9375,726:0.25,728:0.6875,5|1|7:1,
1,1:1,18:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00331514607362,724:0.875,726:0.0625,728:0.875,9|2|3:1,
0,1:1,35:1,712:0.0625,714:0.3125,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.3125,1|4|8:1,
0,0:1,16:1,712:0.0625,714:0.5,716:0.0,718:0.0,720:0.0,722:0.00179570412321,724:0.5,726:0.0625,728:0.5,8|6|2:1,
1,6:1,711:1,712:0.4375,714:1.0,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.5,726:0.0625,728:0.5,5|1|3:1,
1,0:1,34:1,712:0.25,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00262449064162,724:1.0,726:0.25,728:0.8125,7|6|8:1,
1,2:1,23:1,712:0.1875,714:1.0,716:0.0471204188482,718:1.0,720:0.1875,722:0.107327854134,724:1.0,726:0.1875,728:0.875,5|8|9:1,
1,1:1,379:1,712:0.1875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00428206367843,724:1.0,726:0.125,728:0.875,9|4|2:1,
1,0:1,429:1,712:0.625,714:1.0,716:0.020942408377,718:0.9375,720:0.0625,722:0.174321431038,724:1.0,726:0.625,728:0.4375,5|5|5:1,
0,2:1,14:1,712:0.125,714:0.25,716:0.0,718:0.0,720:0.0,722:0.000345327716002,724:0.25,726:0.125,728:0.1875,6|10|6:1,
0,1:1,678:1,712:0.0625,714:0.3125,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.3125,8|2|2:1,
1,0:1,12:1,712:0.3125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0133987153809,724:0.875,726:0.3125,728:0.0625,4|5|10:1,
0,1:1,14:1,712:0.0625,714:0.5,716:0.0,718:0.0,720:0.0,722:0.000138131086401,724:0.5,726:0.0625,728:0.5,9|8|10:1,
1,2:1,711:1,712:1.0,714:1.0,716:0.0,718:0.0,720:0.0,722:0.248014365633,724:1.0,726:1.0,728:0.0625,2|3|4:1,
0,0:1,303:1,712:0.0625,714:0.5625,716:0.0,718:0.0,720:0.0,722:0.00607776780164,724:0.5625,726:0.0625,728:0.5625,3|7|9:1,
1,0:1,186:1,712:0.625,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.100835693073,724:0.9375,726:0.625,728:0.3125,1|3|3:1,
1,0:1,82:1,712:0.25,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0129843221217,724:1.0,726:0.25,728:0.8125,9|2|4:1,
0,1:1,142:1,712:0.0625,714:0.625,716:0.0,718:0.0,720:0.0,722:0.000276262172802,724:0.625,726:0.0625,728:0.625,9|7|8:1,
0,2:1,19:1,712:0.0625,714:0.0625,716:0.0,718:0.0,720:0.0,722:0.00359140824643,724:0.0625,726:0.0625,728:0.0625,2|7|7:1,
0,0:1,26:1,712:0.0625,714:0.0625,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.0625,9|2|8:1,
1,1:1,16:1,712:0.6875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00587057117204,724:1.0,726:0.5625,728:0.1875,5|6|6:1,
1,1:1,147:1,712:0.25,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00587057117204,724:1.0,726:0.25,728:0.6875,3|6|3:1,
1,0:1,662:1,712:0.3125,714:1.0,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.625,726:0.0625,728:0.625,1|7|7:1,
0,1:1,396:1,712:0.0625,714:0.6875,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.6875,726:0.0625,728:0.6875,9|5|9:1,
1,2:1,21:1,712:0.0625,714:0.375,716:0.0,718:0.0,720:0.0,722:0.000276262172802,724:0.375,726:0.0625,728:0.375,9|2|5:1,
1,0:1,33:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.875,8|2|10:1,
1,0:1,37:1,712:0.125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00214103183922,724:0.875,726:0.125,728:0.1875,4|1|5:1,
1,0:1,171:1,712:0.5625,714:1.0,716:0.0785340314136,718:1.0,720:0.25,722:0.0846052904206,724:1.0,726:0.5,728:0.5,4|2|5:1,
1,0:1,16:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00338421161682,724:1.0,726:0.0625,728:0.875,7|8|4:1,
1,1:1,73:1,712:0.375,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00186476966641,724:1.0,726:0.25,728:0.3125,8|7|5:1,
0,0:1,18:1,712:0.0625,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.00283168727122,724:0.4375,726:0.0625,728:0.4375,9|2|4:1,
1,2:1,80:1,712:0.375,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00897852061606,724:0.9375,726:0.3125,728:0.625,8|4|3:1,
0,0:1,178:1,712:0.25,714:0.3125,716:0.0,718:0.0,720:0.0,722:0.0238966779474,724:0.3125,726:0.25,728:0.125,7|5|4:1,
0,4:1,481:1,712:0.125,714:0.625,716:0.0,718:0.0,720:0.0,722:0.00345327716002,724:0.625,726:0.125,728:0.4375,8|1|4:1,
1,1:1,197:1,712:0.1875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00172663858001,724:0.75,726:0.125,728:0.625,9|3|1:1,
1,0:1,54:1,712:0.5,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00773534083846,724:1.0,726:0.4375,728:0.25,2|6|5:1,
1,0:1,376:1,712:0.0625,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00600870225844,724:0.9375,726:0.0625,728:0.9375,9|10|10:1,
0,5:1,22:1,712:0.125,714:0.1875,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.125,2|9|3:1,
0,2:1,20:1,712:0.0625,714:0.125,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.125,8|7|8:1,
1,1:1,18:1,712:0.75,714:1.0,716:0.0,718:0.0,720:0.0,722:0.050970370882,724:0.9375,726:0.625,728:0.25,1|4|8:1,
1,0:1,20:1,712:0.25,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0466883072035,724:1.0,726:0.25,728:0.8125,10|9|2:1,
1,0:1,27:1,712:0.25,714:1.0,716:0.0157068062827,718:0.875,720:0.0625,722:0.0233441536018,724:1.0,726:0.25,728:0.75,4|7|4:1,
1,1:1,35:1,712:0.375,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0219628427378,724:0.9375,726:0.3125,728:0.375,6|1|2:1,
1,0:1,24:1,712:0.3125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00773534083846,724:1.0,726:0.3125,728:0.75,8|10|6:1,
0,1:1,350:1,712:0.1875,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.00379860487603,724:0.6875,726:0.1875,728:0.3125,5|4|5:1,
0,1:1,711:1,712:0.3125,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.00849506181366,724:0.6875,726:0.3125,728:0.25,8|10|1:1,
1,1:1,22:1,712:0.5625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.031701084329,724:0.8125,726:0.5,728:0.125,10|7|10:1,
1,2:1,31:1,712:0.375,714:1.0,716:0.0785340314136,718:1.0,720:0.375,722:0.0888182885558,724:1.0,726:0.375,728:0.6875,2|1|5:1,
1,1:1,298:1,712:0.875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0782512604462,724:1.0,726:0.5625,728:0.0625,9|2|5:1,
0,0:1,22:1,712:0.0625,714:0.5625,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.5625,9|10|1:1,
1,0:1,63:1,712:0.1875,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0184405000345,724:0.875,726:0.1875,728:0.75,10|10|10:1,
1,0:1,162:1,712:0.5,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0305960356378,724:1.0,726:0.5,728:0.5625,10|7|4:1,
1,0:1,196:1,712:0.4375,714:1.0,716:0.0104712041885,718:0.8125,720:0.0625,722:0.023758546861,724:1.0,726:0.4375,728:0.4375,3|4|10:1,
0,2:1,116:1,712:0.125,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.00773534083846,724:0.4375,726:0.125,728:0.375,3|5|7:1,
0,0:1,16:1,712:0.0625,714:0.1875,716:0.0,718:0.0,720:0.0,722:0.000621589888804,724:0.1875,726:0.0625,728:0.1875,9|1|6:1,
0,1:1,182:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.625,4|7|6:1,
1,1:1,264:1,712:0.0625,714:0.9375,716:0.0837696335079,718:0.9375,720:0.0625,722:0.00207196629601,724:0.9375,726:0.0625,728:0.9375,9|6|8:1,
1,4:1,88:1,712:0.3125,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.0293528558602,724:0.8125,726:0.3125,728:0.5,6|4|6:1,
0,0:1,711:1,712:0.125,714:0.5,716:0.0,718:0.0,720:0.0,722:0.000207196629601,724:0.4375,726:0.0625,728:0.4375,4|6|6:1,
1,0:1,31:1,712:0.1875,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00448926030803,724:0.875,726:0.1875,728:0.75,8|7|3:1,
1,1:1,47:1,712:0.0625,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.00531804682644,724:0.4375,726:0.0625,728:0.4375,3|3|2:1,
1,0:1,50:1,712:0.875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0638856274605,724:1.0,726:0.875,728:0.0625,6|8|9:1,
1,1:1,59:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.000345327716002,724:0.8125,726:0.0625,728:0.8125,4|6|6:1,
1,2:1,65:1,712:0.125,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00276262172802,724:0.8125,726:0.125,728:0.75,9|8|9:1,
0,6:1,711:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.8125,4|6|4:1,
1,0:1,60:1,712:0.625,714:1.0,716:0.0261780104712,718:1.0,720:0.125,722:0.0162304026521,724:1.0,726:0.5625,728:0.25,6|5|5:1,
0,0:1,123:1,712:0.0625,714:0.125,716:0.0,718:0.0,720:0.0,722:0.00110504869121,724:0.125,726:0.0625,728:0.125,5|9|1:1,
0,0:1,200:1,712:0.0625,714:0.8125,716:0.0157068062827,718:0.8125,720:0.0625,722:0.00179570412321,724:0.8125,726:0.0625,728:0.8125,8|8|6:1,
0,2:1,96:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00290075281442,724:1.0,726:0.0625,728:0.8125,9|9|6:1,
1,0:1,26:1,712:0.3125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0236204157746,724:0.875,726:0.3125,728:0.1875,3|10|3:1,
1,3:1,122:1,712:0.0625,714:1.0,716:0.00523560209424,718:1.0,720:0.0625,722:0.0,724:0.0,726:0.0,728:1.0,9|6|9:1,
0,1:1,117:1,712:0.25,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00732094757925,724:0.9375,726:0.1875,728:0.4375,7|1|10:1,
0,1:1,39:1,712:0.0625,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.000276262172802,724:0.6875,726:0.0625,728:0.6875,4|3|1:1,
1,0:1,46:1,712:0.375,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00331514607362,724:1.0,726:0.375,728:0.5625,8|9|7:1,
0,0:1,22:1,712:0.125,714:0.25,716:0.0,718:0.0,720:0.0,722:0.00138131086401,724:0.25,726:0.125,728:0.1875,4|6|8:1,
0,0:1,127:1,712:0.125,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00117411423441,724:0.9375,726:0.125,728:0.75,2|3|2:1,
1,2:1,107:1,712:0.5,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0517991574004,724:0.9375,726:0.4375,728:0.25,4|3|1:1,
1,1:1,24:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00455832585123,724:1.0,726:0.0625,728:1.0,9|2|9:1,
1,0:1,132:1,712:0.9375,714:1.0,716:0.0,718:0.0,720:0.0,722:0.208992333725,724:1.0,726:0.9375,728:0.0625,6|1|1:1,
1,4:1,52:1,712:0.1875,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.0357759513779,724:0.4375,726:0.1875,728:0.3125,10|9|8:1,
0,0:1,711:1,712:0.0625,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.00269355618482,724:0.4375,726:0.0625,728:0.4375,9|5|2:1,
0,0:1,47:1,712:0.0625,714:0.25,716:0.0,718:0.0,720:0.0,722:0.000552524345604,724:0.25,726:0.0625,728:0.25,9|2|7:1,
1,2:1,67:1,712:0.3125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0305269700946,724:1.0,726:0.3125,728:0.625,6|8|3:1,
0,0:1,160:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0120864700601,724:0.9375,726:0.0625,728:0.9375,6|8|9:1,
0,1:1,106:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:1.0,6|1|1:1,
1,2:1,160:1,712:0.6875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0678914289661,724:1.0,726:0.625,728:0.1875,6|8|4:1,
1,2:1,19:1,712:0.3125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0963464327647,724:1.0,726:0.3125,728:0.4375,1|1|9:1,
1,0:1,43:1,712:0.0625,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.6875,9|1|9:1,
1,0:1,638:1,712:0.25,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0107051591961,724:1.0,726:0.25,728:0.8125,3|8|1:1,
1,0:1,27:1,712:0.125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.000621589888804,724:0.875,726:0.125,728:0.8125,10|2|2:1,
0,1:1,705:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.875,9|9|3:1,
1,0:1,16:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00587057117204,724:1.0,726:0.125,728:0.75,6|4|4:1,
